order_id,date,hour,member_id,restaurant_id,total_order
7142,2/6/20,42:00.0,114,30,83.7
7143,2/6/20,11:00.0,26,26,192.46
7144,2/6/20,22:00.0,90,9,143.42
7145,2/6/20,22:00.0,198,12,205.51
7146,2/6/20,26:00.0,96,16,0
7147,2/6/20,28:00.0,99,2,103.78
7148,2/6/20,37:00.0,147,25,129.03
7149,2/6/20,01:00.0,197,11,195.26
7150,2/6/20,03:00.0,83,4,44.06
7151,2/6/20,05:00.0,70,14,61.87
7152,2/6/20,51:00.0,69,8,0
7153,2/6/20,57:00.0,121,13,39.87
7154,2/6/20,12:00.0,85,13,253.77
7155,2/6/20,13:00.0,35,3,93.19
7156,2/6/20,34:00.0,41,11,92.28
7157,2/6/20,41:00.0,12,24,30.68
7158,2/6/20,08:00.0,128,2,33.76
7159,2/6/20,13:00.0,200,25,80.3
7160,2/6/20,20:00.0,76,24,114.83
7161,2/6/20,23:00.0,36,24,97.09
7162,2/6/20,26:00.0,6,20,198.89
7163,2/6/20,49:00.0,136,30,0
7164,2/6/20,50:00.0,106,11,90.64
7165,2/6/20,06:00.0,82,5,95.06
7166,2/6/20,12:00.0,181,28,93.7
7167,2/6/20,12:00.0,106,1,69.03
7168,2/6/20,12:00.0,6,5,121.7
7169,2/6/20,13:00.0,139,26,239.18
7170,2/6/20,13:00.0,118,20,37.54
7171,2/6/20,13:00.0,137,7,0
7172,2/6/20,14:00.0,161,3,24.77
7173,2/6/20,14:00.0,18,28,60.79
7174,2/6/20,18:00.0,107,8,138.72
7175,2/6/20,21:00.0,147,23,201.4
7176,2/6/20,21:00.0,95,23,87.06
7177,2/6/20,46:00.0,37,5,0
7178,2/6/20,47:00.0,1,16,0
7179,2/6/20,52:00.0,7,14,191.11
7180,2/6/20,57:00.0,25,17,231.24
7181,2/6/20,58:00.0,78,18,75.18
7182,2/6/20,59:00.0,129,29,23.32
7183,2/6/20,01:00.0,148,17,53.43
7184,2/6/20,05:00.0,118,8,73.23
7185,2/6/20,10:00.0,51,24,228.61
7186,2/6/20,11:00.0,83,10,177.61
7187,2/6/20,23:00.0,43,12,40.36
7188,2/6/20,33:00.0,83,19,31.92
7189,2/6/20,34:00.0,8,11,331.22
7190,2/6/20,35:00.0,26,4,189.06
7191,2/6/20,35:00.0,128,2,48.73
7192,2/6/20,36:00.0,132,28,36.71
7193,2/6/20,36:00.0,198,18,61.3
7194,2/6/20,36:00.0,155,12,91.22
7195,2/6/20,38:00.0,168,22,44.22
7196,2/6/20,45:00.0,4,24,76.31
7197,2/6/20,49:00.0,103,3,24.77
7198,2/6/20,50:00.0,115,7,143.07
7199,2/6/20,50:00.0,81,7,192.95
7200,2/6/20,51:00.0,66,21,79.67
7201,2/6/20,52:00.0,182,12,0
7202,2/6/20,53:00.0,100,27,53.19
7203,2/6/20,57:00.0,153,2,0
7204,2/6/20,04:00.0,104,20,0
7205,2/6/20,05:00.0,93,10,92.92
7206,2/6/20,06:00.0,141,19,63.84
7207,2/6/20,06:00.0,5,21,127.98
7208,2/6/20,09:00.0,9,30,114.04
7209,2/6/20,10:00.0,155,23,131.92
7210,2/6/20,11:00.0,197,12,107.14
7211,2/6/20,13:00.0,45,29,75.71
7212,2/6/20,18:00.0,100,17,133.75
7213,2/6/20,24:00.0,69,4,75
7214,2/6/20,28:00.0,121,10,25.81
7215,2/6/20,32:00.0,79,1,0
7216,2/6/20,32:00.0,26,28,71.94
7217,2/6/20,34:00.0,7,24,140.76
7218,2/6/20,38:00.0,75,1,200.15
7219,2/6/20,44:00.0,158,8,0
7220,2/6/20,50:00.0,81,8,79.18
7221,2/6/20,51:00.0,172,25,165.98
7222,2/6/20,55:00.0,123,3,83.05
7223,2/6/20,57:00.0,47,14,27.42
7224,2/6/20,59:00.0,124,21,117.38
7225,2/6/20,05:00.0,67,29,242.04
7226,2/6/20,06:00.0,175,14,33.6
7227,2/6/20,10:00.0,2,3,94.59
7228,2/6/20,04:00.0,20,24,87.42
7229,2/6/20,21:00.0,196,4,0
7230,2/6/20,23:00.0,38,22,80.44
7231,2/6/20,37:00.0,90,6,84.37
7232,2/6/20,38:00.0,33,5,22.29
7233,2/6/20,46:00.0,122,6,45.2
7234,2/6/20,48:00.0,42,5,113.24
7235,2/6/20,49:00.0,151,14,76.89
7236,2/7/20,00:00.0,142,29,173.8
7237,2/7/20,00:00.0,84,5,41.82
7238,2/7/20,05:00.0,70,30,70.82
7239,2/7/20,07:00.0,185,25,0
7240,2/7/20,11:00.0,63,5,60.65
7241,2/7/20,15:00.0,70,2,34.96
7242,2/7/20,18:00.0,116,9,143.76
7243,2/7/20,18:00.0,160,21,0
7244,2/7/20,19:00.0,82,10,93.99
7245,2/7/20,21:00.0,199,12,226.05
7246,2/7/20,24:00.0,41,18,0
7247,2/7/20,25:00.0,30,14,119.39
7248,2/7/20,27:00.0,27,4,109.85
7249,2/7/20,28:00.0,76,18,92.9
7250,2/7/20,29:00.0,5,4,109.85
7251,2/7/20,29:00.0,57,24,0
7252,2/7/20,31:00.0,35,2,260.61
7253,2/7/20,31:00.0,155,28,103.84
7254,2/7/20,37:00.0,145,19,100.47
7255,2/7/20,38:00.0,44,21,217.31
7256,2/7/20,39:00.0,21,19,121.65
7257,2/7/20,44:00.0,199,17,0
7258,2/7/20,49:00.0,49,21,134.01
7259,2/7/20,49:00.0,149,14,148.47
7260,2/7/20,50:00.0,113,1,98.47
7261,2/7/20,58:00.0,21,19,0
7262,2/7/20,03:00.0,73,12,147.18
7263,2/7/20,03:00.0,110,7,67.95
7264,2/7/20,04:00.0,51,18,255.76
7265,2/7/20,06:00.0,83,15,149.08
7266,2/7/20,06:00.0,27,17,75.87
7267,2/7/20,07:00.0,146,23,31.82
7268,2/7/20,10:00.0,69,11,172.52
7269,2/7/20,12:00.0,153,25,116.79
7270,2/7/20,13:00.0,40,24,0
7271,2/7/20,21:00.0,100,29,0
7272,2/7/20,23:00.0,91,28,144.86
7273,2/7/20,27:00.0,145,25,0
7274,2/7/20,28:00.0,115,25,100.42
7275,2/7/20,29:00.0,165,13,0
7276,2/7/20,29:00.0,86,19,22.77
7277,2/7/20,31:00.0,62,22,45.06
7278,2/7/20,32:00.0,105,28,0
7279,2/7/20,35:00.0,172,30,0
7280,2/7/20,36:00.0,103,8,218.18
7281,2/7/20,38:00.0,195,26,72.61
7282,2/7/20,39:00.0,55,25,66.53
7283,2/7/20,40:00.0,44,22,97.32
7284,2/7/20,41:00.0,141,13,127.15
7285,2/7/20,42:00.0,99,28,36.71
7286,2/7/20,42:00.0,147,27,35.57
7287,2/7/20,44:00.0,131,16,73.63
7288,2/7/20,46:00.0,139,8,101.01
7289,2/7/20,47:00.0,45,10,46.14
7290,2/7/20,56:00.0,160,1,27.75
7291,2/7/20,57:00.0,39,23,48.23
7292,2/7/20,00:00.0,93,2,180.39
7293,2/7/20,01:00.0,38,16,186.72
7294,2/7/20,01:00.0,137,30,37.15
7295,2/7/20,02:00.0,194,8,104.04
7296,2/7/20,05:00.0,37,30,104
7297,2/7/20,12:00.0,60,25,30.79
7298,2/7/20,13:00.0,141,7,170.96
7299,2/7/20,13:00.0,82,17,98.91
7300,2/7/20,13:00.0,185,19,31.92
7301,2/7/20,15:00.0,153,13,64.21
7302,2/7/20,17:00.0,102,14,40.31
7303,2/7/20,22:00.0,60,25,100.25
7304,2/7/20,25:00.0,141,30,118.85
7305,2/7/20,25:00.0,170,14,79.75
7306,2/7/20,26:00.0,184,10,115
7307,2/7/20,31:00.0,56,7,88.77
7308,2/7/20,33:00.0,172,28,38.43
7309,2/7/20,34:00.0,87,18,223.34
7310,2/7/20,35:00.0,44,14,60.94
7311,2/7/20,41:00.0,76,11,196.81
7312,2/7/20,42:00.0,170,19,100.15
7313,2/7/20,47:00.0,166,30,189.88
7314,2/7/20,47:00.0,57,7,80.05
7315,2/7/20,48:00.0,146,18,141.28
7316,2/7/20,49:00.0,148,1,139.59
7317,2/7/20,52:00.0,192,13,92.15
7318,2/7/20,53:00.0,171,30,184.86
7319,2/7/20,57:00.0,89,7,127.65
7320,2/7/20,59:00.0,200,2,112.61
7321,2/7/20,30:00.0,11,17,168.05
7322,2/7/20,10:00.0,116,29,62.57
7323,2/7/20,24:00.0,195,7,102.14
7324,2/7/20,34:00.0,198,30,72.47
7325,2/7/20,43:00.0,123,19,215.44
7326,2/7/20,56:00.0,51,3,89.66
7327,2/7/20,58:00.0,14,22,48.42
7328,2/7/20,01:00.0,123,24,30.68
7329,2/7/20,07:00.0,78,1,89.48
7330,2/7/20,32:00.0,151,9,174.37
7331,2/7/20,40:00.0,120,9,89.46
7332,2/7/20,48:00.0,37,12,0
7333,2/7/20,08:00.0,126,29,92.65
7334,2/7/20,45:00.0,180,26,0
7335,2/7/20,50:00.0,51,18,137.3
7336,2/7/20,08:00.0,179,16,93.13
7337,2/7/20,16:00.0,103,7,0
7338,2/7/20,45:00.0,27,22,98.76
7339,2/7/20,50:00.0,77,24,171.78
7340,2/7/20,02:00.0,133,23,73.3
7341,2/7/20,08:00.0,13,4,72.86
7342,2/7/20,09:00.0,127,23,0
7343,2/7/20,11:00.0,65,2,68.18
7344,2/7/20,11:00.0,9,14,66.87
7345,2/7/20,15:00.0,159,10,79.36
7346,2/7/20,16:00.0,112,22,190.18
7347,2/7/20,17:00.0,126,25,96.56
7348,2/7/20,21:00.0,128,26,31.69
7349,2/7/20,24:00.0,130,24,156.29
7350,2/7/20,25:00.0,141,23,63.64
7351,2/7/20,27:00.0,21,15,40
7352,2/7/20,31:00.0,162,17,55.07
7353,2/7/20,32:00.0,18,12,99.66
7354,2/7/20,33:00.0,2,25,140.41
7355,2/7/20,35:00.0,36,17,153.22
7356,2/7/20,35:00.0,155,16,77.94
7357,2/7/20,37:00.0,103,23,0
7358,2/7/20,38:00.0,135,30,130.79
7359,2/7/20,40:00.0,164,13,24.43
7360,2/7/20,44:00.0,60,20,90.29
7361,2/7/20,45:00.0,64,18,80.6
7362,2/7/20,47:00.0,171,5,171.55
7363,2/7/20,49:00.0,32,1,32.43
7364,2/7/20,49:00.0,139,21,65.27
7365,2/7/20,51:00.0,132,20,131.08
7366,2/7/20,53:00.0,96,3,34.89
7367,2/7/20,54:00.0,97,23,27.99
7368,2/7/20,01:00.0,48,13,100.82
7369,2/7/20,05:00.0,93,8,64.24
7370,2/7/20,07:00.0,108,16,72.05
7371,2/7/20,08:00.0,80,16,152.03
7372,2/7/20,11:00.0,18,30,88.11
7373,2/7/20,13:00.0,165,15,69.71
7374,2/7/20,14:00.0,172,23,37.24
7375,2/7/20,16:00.0,42,21,190.74
7376,2/7/20,17:00.0,52,5,0
7377,2/7/20,19:00.0,124,1,164.11
7378,2/7/20,20:00.0,177,20,196.28
7379,2/7/20,26:00.0,156,13,142.3
7380,2/7/20,27:00.0,158,3,0
7381,2/7/20,29:00.0,79,27,30.53
7382,2/7/20,31:00.0,32,5,99.84
7383,2/7/20,32:00.0,158,1,185.64
7384,2/7/20,33:00.0,101,20,111.21
7385,2/7/20,36:00.0,131,22,50.34
7386,2/7/20,37:00.0,71,7,105.26
7387,2/7/20,39:00.0,172,17,66.93
7388,2/7/20,39:00.0,177,15,94.37
7389,2/7/20,40:00.0,123,12,62.88
7390,2/7/20,40:00.0,194,20,54.26
7391,2/7/20,41:00.0,61,21,34.29
7392,2/7/20,42:00.0,76,14,66.11
7393,2/7/20,51:00.0,152,18,34.18
7394,2/7/20,54:00.0,39,19,31.17
7395,2/7/20,03:00.0,198,1,126.22
7396,2/7/20,06:00.0,94,13,39.87
7397,2/7/20,07:00.0,153,25,172.02
7398,2/7/20,08:00.0,35,10,105.33
7399,2/7/20,08:00.0,62,12,58.72
7400,2/7/20,09:00.0,63,13,125.69
7401,2/7/20,10:00.0,79,8,175.2
7402,2/7/20,16:00.0,79,30,176.32
7403,2/7/20,17:00.0,174,6,45.2
7404,2/7/20,20:00.0,126,6,75.54
7405,2/7/20,23:00.0,8,30,211.63
7406,2/7/20,24:00.0,45,4,44.06
7407,2/7/20,25:00.0,45,7,110.57
7408,2/7/20,26:00.0,72,27,268.93
7409,2/7/20,26:00.0,52,30,122.82
7410,2/7/20,27:00.0,18,28,38.43
7411,2/7/20,27:00.0,102,17,133.64
7412,2/7/20,33:00.0,29,13,0
7413,2/7/20,33:00.0,40,29,191.67
7414,2/7/20,35:00.0,186,1,0
7415,2/7/20,38:00.0,169,11,215.79
7416,2/7/20,40:00.0,126,3,143.08
7417,2/7/20,42:00.0,113,4,260.57
7418,2/7/20,44:00.0,141,16,63.64
7419,2/7/20,53:00.0,189,23,36.65
7420,2/7/20,54:00.0,59,26,110.93
7421,2/7/20,00:00.0,98,5,0
7422,2/7/20,32:00.0,139,20,0
7423,2/7/20,56:00.0,148,12,68.15
7424,2/7/20,02:00.0,92,6,94.89
7425,2/7/20,35:00.0,174,17,190.1
7426,2/7/20,37:00.0,28,22,93.32
7427,2/7/20,54:00.0,19,15,59.55
7428,2/7/20,54:00.0,180,13,195.97
7429,2/8/20,03:00.0,69,21,0
7430,2/8/20,07:00.0,59,29,40.45
7431,2/8/20,13:00.0,61,10,25.81
7432,2/8/20,16:00.0,175,2,24.67
7433,2/8/20,18:00.0,128,3,166.83
7434,2/8/20,20:00.0,46,1,32.43
7435,2/8/20,21:00.0,183,26,116.59
7436,2/8/20,23:00.0,114,23,104.83
7437,2/8/20,35:00.0,45,25,114.4
7438,2/8/20,36:00.0,113,8,127.86
7439,2/8/20,37:00.0,93,29,28.25
7440,2/8/20,38:00.0,54,24,0
7441,2/8/20,39:00.0,157,15,110.6
7442,2/8/20,39:00.0,7,23,67.62
7443,2/8/20,44:00.0,148,17,129.24
7444,2/8/20,45:00.0,123,10,175.27
7445,2/8/20,45:00.0,146,10,79.39
7446,2/8/20,46:00.0,30,30,108.07
7447,2/8/20,48:00.0,172,29,70.53
7448,2/8/20,49:00.0,97,20,0
7449,2/8/20,51:00.0,45,8,27.57
7450,2/8/20,51:00.0,123,16,77.94
7451,2/8/20,53:00.0,43,20,165.84
7452,2/8/20,54:00.0,86,9,226.98
7453,2/8/20,56:00.0,66,16,112.82
7454,2/8/20,59:00.0,84,16,106.04
7455,2/8/20,01:00.0,106,10,0
7456,2/8/20,01:00.0,66,28,0
7457,2/8/20,04:00.0,168,8,92.13
7458,2/8/20,12:00.0,177,13,131.53
7459,2/8/20,13:00.0,109,13,0
7460,2/8/20,14:00.0,69,20,0
7461,2/8/20,20:00.0,76,1,0
7462,2/8/20,21:00.0,105,29,40.45
7463,2/8/20,21:00.0,141,1,97.52
7464,2/8/20,27:00.0,41,21,134.33
7465,2/8/20,28:00.0,75,4,75
7466,2/8/20,34:00.0,33,10,0
7467,2/8/20,35:00.0,11,7,34.95
7468,2/8/20,35:00.0,125,8,118.1
7469,2/8/20,37:00.0,164,23,31.82
7470,2/8/20,40:00.0,42,14,64.49
7471,2/8/20,43:00.0,183,25,72.2
7472,2/8/20,49:00.0,99,1,92.22
7473,2/8/20,50:00.0,50,17,112.3
7474,2/8/20,51:00.0,125,12,36.65
7475,2/8/20,56:00.0,92,21,38.73
7476,2/8/20,01:00.0,168,17,68.73
7477,2/8/20,02:00.0,102,5,59.37
7478,2/8/20,03:00.0,99,30,99.94
7479,2/8/20,05:00.0,44,1,109.61
7480,2/8/20,05:00.0,27,13,120.81
7481,2/8/20,06:00.0,141,8,100.08
7482,2/8/20,09:00.0,59,3,130.52
7483,2/8/20,09:00.0,71,11,127.93
7484,2/8/20,11:00.0,120,10,225.23
7485,2/8/20,11:00.0,155,14,46.09
7486,2/8/20,14:00.0,100,21,113.43
7487,2/8/20,14:00.0,13,8,180.51
7488,2/8/20,15:00.0,42,9,111.33
7489,2/8/20,19:00.0,180,6,62.36
7490,2/8/20,19:00.0,143,17,65.87
7491,2/8/20,19:00.0,178,6,23.41
7492,2/8/20,24:00.0,6,22,66.18
7493,2/8/20,24:00.0,15,23,68.87
7494,2/8/20,25:00.0,68,3,142.02
7495,2/8/20,30:00.0,11,1,115.35
7496,2/8/20,35:00.0,107,3,68.42
7497,2/8/20,36:00.0,110,11,0
7498,2/8/20,36:00.0,44,19,31.17
7499,2/8/20,36:00.0,192,7,71.71
7500,2/8/20,37:00.0,32,1,128.06
7501,2/8/20,41:00.0,195,22,0
7502,2/8/20,42:00.0,123,13,0
7503,2/8/20,43:00.0,69,10,217.2
7504,2/8/20,46:00.0,102,10,148.55
7505,2/8/20,46:00.0,18,22,161.45
7506,2/8/20,51:00.0,178,24,49.56
7507,2/8/20,53:00.0,161,7,70.44
7508,2/8/20,58:00.0,195,1,27.75
7509,2/8/20,59:00.0,186,14,123.52
7510,2/8/20,00:00.0,90,29,0
7511,2/8/20,14:00.0,30,1,0
7512,2/8/20,15:00.0,163,21,156.43
7513,2/8/20,33:00.0,114,14,0
7514,2/8/20,52:00.0,155,6,39.17
7515,2/8/20,58:00.0,76,12,41.07
7516,2/8/20,59:00.0,137,7,105.93
7517,2/8/20,13:00.0,71,5,114.67
7518,2/8/20,29:00.0,162,29,30.08
7519,2/8/20,35:00.0,154,9,74.35
7520,2/8/20,51:00.0,47,27,0
7521,2/8/20,56:00.0,30,1,55.17
7522,2/8/20,58:00.0,68,29,202.68
7523,2/8/20,03:00.0,57,12,0
7524,2/8/20,43:00.0,114,25,41.41
7525,2/8/20,01:00.0,31,7,171.95
7526,2/8/20,12:00.0,22,25,31.71
7527,2/8/20,28:00.0,178,19,105.38
7528,2/8/20,05:00.0,5,4,75
7529,2/8/20,08:00.0,197,24,158.36
7530,2/8/20,19:00.0,145,1,138.09
7531,2/8/20,19:00.0,67,11,134.75
7532,2/8/20,22:00.0,48,22,211.76
7533,2/8/20,39:00.0,116,19,35.25
7534,2/8/20,41:00.0,102,20,96.84
7535,2/8/20,01:00.0,86,4,70.79
7536,2/8/20,12:00.0,143,24,158.54
7537,2/8/20,12:00.0,93,23,80.02
7538,2/8/20,15:00.0,124,7,135.63
7539,2/8/20,16:00.0,150,10,305.19
7540,2/8/20,28:00.0,163,24,157.77
7541,2/8/20,29:00.0,38,9,187.91
7542,2/8/20,29:00.0,16,28,165.15
7543,2/8/20,30:00.0,160,8,64.56
7544,2/8/20,30:00.0,75,12,135.18
7545,2/8/20,33:00.0,189,11,109.17
7546,2/8/20,33:00.0,190,28,60.79
7547,2/8/20,37:00.0,8,29,134.03
7548,2/8/20,37:00.0,104,15,92.25
7549,2/8/20,38:00.0,72,14,66.87
7550,2/8/20,43:00.0,51,10,0
7551,2/8/20,43:00.0,92,28,0
7552,2/8/20,45:00.0,109,15,0
7553,2/8/20,51:00.0,21,16,73.63
7554,2/8/20,55:00.0,60,29,0
7555,2/8/20,57:00.0,195,20,115.5
7556,2/8/20,57:00.0,72,6,152.98
7557,2/8/20,58:00.0,30,25,98.07
7558,2/8/20,59:00.0,105,26,74.49
7559,2/8/20,59:00.0,80,21,68.2
7560,2/8/20,00:00.0,194,15,134.66
7561,2/8/20,02:00.0,187,10,79.39
7562,2/8/20,02:00.0,43,10,199.33
7563,2/8/20,05:00.0,73,21,206.31
7564,2/8/20,05:00.0,130,21,0
7565,2/8/20,06:00.0,168,16,39.19
7566,2/8/20,06:00.0,89,6,50.3
7567,2/8/20,08:00.0,42,5,162.96
7568,2/8/20,09:00.0,95,15,48.7
7569,2/8/20,15:00.0,18,25,136.55
7570,2/8/20,16:00.0,94,1,120.03
7571,2/8/20,17:00.0,84,20,171.92
7572,2/8/20,18:00.0,177,14,0
7573,2/8/20,20:00.0,11,28,73.89
7574,2/8/20,30:00.0,49,29,163.43
7575,2/8/20,37:00.0,146,24,178.62
7576,2/8/20,43:00.0,83,16,0
7577,2/8/20,44:00.0,196,8,251.22
7578,2/8/20,44:00.0,16,21,91.65
7579,2/8/20,49:00.0,74,7,80
7580,2/8/20,53:00.0,141,20,0
7581,2/8/20,56:00.0,182,10,67.46
7582,2/8/20,07:00.0,93,25,0
7583,2/8/20,08:00.0,59,2,33.76
7584,2/8/20,09:00.0,180,7,170.75
7585,2/8/20,10:00.0,70,13,59.27
7586,2/8/20,14:00.0,144,22,40.22
7587,2/8/20,15:00.0,73,30,92.53
7588,2/8/20,17:00.0,41,13,154.54
7589,2/8/20,19:00.0,87,29,135.37
7590,2/8/20,20:00.0,148,4,201.19
7591,2/8/20,20:00.0,88,19,0
7592,2/8/20,30:00.0,167,25,133.09
7593,2/8/20,30:00.0,135,29,153.39
7594,2/8/20,31:00.0,154,4,89.93
7595,2/8/20,38:00.0,100,20,0
7596,2/8/20,38:00.0,102,13,195.38
7597,2/8/20,40:00.0,176,18,71.16
7598,2/8/20,42:00.0,38,16,153.62
7599,2/8/20,42:00.0,55,14,0
7600,2/8/20,46:00.0,160,10,68.18
7601,2/8/20,47:00.0,48,29,0
7602,2/8/20,48:00.0,6,20,177.61
7603,2/8/20,50:00.0,145,7,80.89
7604,2/8/20,52:00.0,159,7,0
7605,2/8/20,53:00.0,41,4,140.94
7606,2/8/20,04:00.0,132,22,57.86
7607,2/8/20,25:00.0,96,10,68.18
7608,2/8/20,25:00.0,171,20,37.54
7609,2/8/20,38:00.0,143,14,76.37
7610,2/8/20,42:00.0,171,28,24.43
7611,2/8/20,47:00.0,126,1,93.38
7612,2/8/20,12:00.0,95,17,125.03
7613,2/8/20,34:00.0,57,21,77.46
7614,2/8/20,35:00.0,51,13,39.87
7615,2/8/20,40:00.0,151,12,67.58
7616,2/8/20,59:00.0,21,13,39.91
7617,2/9/20,05:00.0,176,13,79.78
7618,2/9/20,10:00.0,163,19,133.23
7619,2/9/20,11:00.0,196,2,196.56
7620,2/9/20,13:00.0,35,29,30.08
7621,2/9/20,18:00.0,20,1,135.33
7622,2/9/20,20:00.0,88,27,53.19
7623,2/9/20,25:00.0,183,12,98.37
7624,2/9/20,31:00.0,190,23,0
7625,2/9/20,36:00.0,157,23,94.61
7626,2/9/20,38:00.0,162,7,34.95
7627,2/9/20,40:00.0,187,28,162.67
7628,2/9/20,40:00.0,136,26,104.67
7629,2/9/20,41:00.0,76,12,0
7630,2/9/20,49:00.0,106,16,0
7631,2/9/20,52:00.0,153,12,292.26
7632,2/9/20,52:00.0,145,25,131.15
7633,2/9/20,54:00.0,147,3,104.35
7634,2/9/20,56:00.0,97,30,128.1
7635,2/9/20,57:00.0,36,5,197.61
7636,2/9/20,57:00.0,89,14,30.8
7637,2/9/20,57:00.0,146,23,198.71
7638,2/9/20,05:00.0,129,11,0
7639,2/9/20,07:00.0,4,28,138.47
7640,2/9/20,09:00.0,124,10,69.34
7641,2/9/20,09:00.0,168,3,56.17
7642,2/9/20,10:00.0,35,16,0
7643,2/9/20,10:00.0,132,30,24.19
7644,2/9/20,11:00.0,40,3,72.24
7645,2/9/20,13:00.0,14,24,107.45
7646,2/9/20,14:00.0,26,17,51.12
7647,2/9/20,17:00.0,186,24,140.76
7648,2/9/20,17:00.0,136,29,70.53
7649,2/9/20,18:00.0,65,14,79.69
7650,2/9/20,19:00.0,172,26,128.06
7651,2/9/20,20:00.0,138,8,27.16
7652,2/9/20,22:00.0,147,26,212.01
7653,2/9/20,25:00.0,12,8,36.15
7654,2/9/20,28:00.0,18,18,80.6
7655,2/9/20,29:00.0,58,16,73.63
7656,2/9/20,31:00.0,176,14,145.11
7657,2/9/20,32:00.0,146,7,0
7658,2/9/20,37:00.0,192,11,193.43
7659,2/9/20,38:00.0,98,22,79.91
7660,2/9/20,40:00.0,74,12,0
7661,2/9/20,45:00.0,123,26,64.58
7662,2/9/20,52:00.0,63,25,30.79
7663,2/9/20,54:00.0,147,27,0
7664,2/9/20,54:00.0,83,2,121.42
7665,2/9/20,54:00.0,199,21,54.01
7666,2/9/20,55:00.0,65,7,84.44
7667,2/9/20,59:00.0,78,18,125.64
7668,2/9/20,03:00.0,75,18,0
7669,2/9/20,03:00.0,124,5,72.89
7670,2/9/20,04:00.0,110,22,70.81
7671,2/9/20,05:00.0,29,13,174.42
7672,2/9/20,07:00.0,8,3,37.33
7673,2/9/20,09:00.0,76,27,187.42
7674,2/9/20,11:00.0,128,11,30.12
7675,2/9/20,13:00.0,114,14,0
7676,2/9/20,14:00.0,13,4,72.42
7677,2/9/20,14:00.0,114,13,255.2
7678,2/9/20,14:00.0,66,26,63.38
7679,2/9/20,17:00.0,50,19,67.17
7680,2/9/20,17:00.0,31,21,22.42
7681,2/9/20,18:00.0,164,20,57.75
7682,2/9/20,18:00.0,157,8,233.72
7683,2/9/20,19:00.0,70,29,109.21
7684,2/9/20,25:00.0,199,13,207.58
7685,2/9/20,27:00.0,96,22,0
7686,2/9/20,28:00.0,49,11,96.82
7687,2/9/20,33:00.0,155,22,66.89
7688,2/9/20,36:00.0,130,21,0
7689,2/9/20,37:00.0,200,25,263.43
7690,2/9/20,37:00.0,195,12,82.14
7691,2/9/20,39:00.0,94,22,98.76
7692,2/9/20,46:00.0,60,30,104.26
7693,2/9/20,48:00.0,3,14,0
7694,2/9/20,48:00.0,141,11,46.68
7695,2/9/20,48:00.0,13,4,0
7696,2/9/20,52:00.0,181,21,48.31
7697,2/9/20,52:00.0,129,16,149.98
7698,2/9/20,52:00.0,75,25,39.04
7699,2/9/20,53:00.0,71,11,109.17
7700,2/9/20,57:00.0,128,23,0
7701,2/9/20,31:00.0,81,12,0
7702,2/9/20,38:00.0,163,25,46.79
7703,2/9/20,48:00.0,30,2,0
7704,2/9/20,54:00.0,173,13,187.83
7705,2/9/20,55:00.0,196,24,116.18
7706,2/9/20,16:00.0,31,20,161.85
7707,2/9/20,45:00.0,182,18,104.93
7708,2/9/20,47:00.0,30,15,73.5
7709,2/9/20,51:00.0,187,14,0
7710,2/9/20,56:00.0,162,5,97.77
7711,2/9/20,08:00.0,106,21,89.13
7712,2/9/20,31:00.0,77,16,0
7713,2/9/20,49:00.0,35,12,54
7714,2/9/20,55:00.0,13,10,115
7715,2/9/20,18:00.0,88,22,88.85
7716,2/9/20,21:00.0,97,19,88.53
7717,2/9/20,25:00.0,150,14,132.54
7718,2/9/20,47:00.0,122,12,72.85
7719,2/9/20,57:00.0,153,30,76.28
7720,2/9/20,58:00.0,144,29,92.02
7721,2/9/20,59:00.0,24,4,70.79
7722,2/9/20,02:00.0,69,8,52.02
7723,2/9/20,06:00.0,26,13,125.65
7724,2/9/20,06:00.0,141,17,168.92
7725,2/9/20,07:00.0,62,5,0
7726,2/9/20,08:00.0,24,27,86.52
7727,2/9/20,09:00.0,198,19,95.63
7728,2/9/20,10:00.0,134,13,83.7
7729,2/9/20,12:00.0,87,25,123.77
7730,2/9/20,22:00.0,84,4,105.17
7731,2/9/20,23:00.0,72,10,0
7732,2/9/20,24:00.0,11,16,0
7733,2/9/20,24:00.0,100,10,96.17
7734,2/9/20,26:00.0,72,28,55.09
7735,2/9/20,26:00.0,190,16,119.78
7736,2/9/20,26:00.0,184,18,25.1
7737,2/9/20,27:00.0,25,24,0
7738,2/9/20,28:00.0,82,23,31.63
7739,2/9/20,32:00.0,47,30,91.66
7740,2/9/20,39:00.0,152,2,100.07
7741,2/9/20,43:00.0,23,26,45.59
7742,2/9/20,44:00.0,168,2,79.75
7743,2/9/20,47:00.0,127,24,168.94
7744,2/9/20,49:00.0,37,13,76.28
7745,2/9/20,49:00.0,71,13,99.14
7746,2/9/20,50:00.0,103,18,36.2
7747,2/9/20,52:00.0,39,7,111.11
7748,2/9/20,55:00.0,123,12,121.44
7749,2/9/20,56:00.0,36,9,73.61
7750,2/9/20,59:00.0,189,14,66.69
7751,2/9/20,00:00.0,138,21,0
7752,2/9/20,04:00.0,62,2,112.61
7753,2/9/20,05:00.0,139,20,137.03
7754,2/9/20,05:00.0,26,29,51.57
7755,2/9/20,13:00.0,168,24,0
7756,2/9/20,14:00.0,71,9,85.87
7757,2/9/20,15:00.0,35,16,0
